log_filename,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,CO_NPAcharge
21.log,0,0,13.5912,38.8001,46.0037,2217.3081,0,0,0.0373,0.008,0.0291,66.454,0,0,0.0227,0.4367,0.1889,25.0859,-0.117003,0.06039
22.log,0,0,15.4004,43.2041,48.7972,2217.3866,0,0,0.0346,0.016,0.0104,71.9779,0,0,0.026,0.1933,0.5417,28.7324,-0.124255,0.06191
23.log,0,0,15.6965,41.839,57.5869,2217.5747,0,0,0.0314,0.007,0.0159,78.153,0,0,0.0295,0.1855,0.6096,32.3599,-0.131675,0.06368
24.log,0,0,13.9591,40.747,65.3834,2217.8311,0,0,0.0276,0.0021,0.0245,84.6521,0,0,0.0329,0.1922,0.6427,35.7898,-0.139185,0.06566
25.log,0,0,13.5771,41.4053,72.2766,2218.0692,0,0,0.0251,0.0011,0.0357,91.0726,0,0,0.0465,0.2006,0.6593,38.8482,-0.146749,0.06776
26.log,0,0,13.3919,42.7719,78.4992,2218.3355,0,0,0.0227,0.0073,0.0486,97.125,0,0,0.0651,0.2213,0.665,41.3932,-0.154271,0.06994
27.log,0,0,12.8422,44.9786,84.1671,2218.6029,0,0,0.0208,0.0263,0.0628,102.6032,0,0,0.09,0.2688,0.6655,43.3287,-0.161659,0.07212
28.log,0,0,12.6082,48.5929,89.2046,2218.8541,0,0,0.0199,0.0705,0.0767,107.3704,0,0,0.1226,0.371,0.6604,44.6121,-0.168826,0.07427
29.log,0,0,12.6496,54.107,93.8162,2219.1276,0,0,0.0205,0.1602,0.0892,111.3473,0,0,0.1626,0.5651,0.6521,45.244,-0.175676,0.07631
30.log,0,4.8282,13.2102,62.2518,98.1116,2219.3764,0,0.0067,0.0225,0.302,0.1,114.5077,0,0.2857,0.207,0.8499,0.645,45.2888,-0.182093,0.07823
31.log,0,9.0412,14.1467,72.812,101.9166,2219.5811,0,0.0074,0.0247,0.4413,0.1081,116.8888,0,0.2885,0.2484,1.1055,0.6366,44.8647,-0.187926,0.07996
32.log,0,11.5995,15.1845,84.3181,105.3794,2219.7898,0,0.0084,0.0251,0.4976,0.1141,118.5758,0,0.291,0.2766,1.1927,0.6296,44.1282,-0.192982,0.08148
33.log,0,13.4449,15.991,95.0612,108.4053,2219.9461,0,0.0093,0.0229,0.4563,0.1187,119.6878,0,0.2937,0.2896,1.1133,0.6254,43.2517,-0.197089,0.08276
34.log,0,14.8017,16.5286,103.9058,110.8753,2220.0597,0,0.0098,0.0189,0.3546,0.1223,120.3649,0,0.2962,0.294,0.9493,0.6233,42.3993,-0.200798,0.08378
35.log,0,15.7336,16.6435,109.9243,112.6532,2220.1595,0,0.0102,0.0147,0.2414,0.1245,120.7493,0,0.2976,0.2957,0.7811,0.6232,41.6989,-0.203463,0.08452
36.log,0,16.3302,16.6009,113.2595,113.883,2220.2203,0,0.0104,0.0116,0.1584,0.1258,120.9232,0,0.2976,0.2971,0.6618,0.6229,41.2394,-0.20548,0.08496
37.log,0,0,14.215,19.6567,57.5695,2217.1365,0,0,0.0455,0.015,0.0602,58.5396,0,0,0.0336,0.1466,0.1657,18.8494,-0.103399,0.05852
38.log,0,0,15.2272,28.5324,51.5199,2217.2164,0,0,0.0422,0.0096,0.0433,61.9471,0,0,0.0306,0.2563,0.1752,22.0153,-0.110075,0.05931
39.log,0,0,14.6176,38.2946,46.0624,2217.2938,0,0,0.0368,0.0099,0.0291,66.619,0,0,0.0259,0.3678,0.1882,25.4847,-0.116948,0.06049
40.log,0,0,15.4155,42.6347,48.0094,2217.3934,0,0,0.0336,0.0165,0.013,72.1959,0,0,0.0249,0.1996,0.4411,29.0935,-0.12412,0.062
41.log,0,0,15.7631,41.6175,56.7168,2217.5722,0,0,0.0307,0.007,0.0189,78.3654,0,0,0.0299,0.1883,0.4956,32.6636,-0.13154,0.06377
42.log,0,0,13.714,40.747,64.5669,2217.8333,0,0,0.027,0.0019,0.0278,84.8507,0,0,0.0332,0.1946,0.5254,36.0285,-0.13909,0.06574
43.log,0,0,13.597,41.5352,71.6153,2218.0855,0,0,0.0245,0.0013,0.0391,91.2594,0,0,0.047,0.2049,0.5448,39.0257,-0.146719,0.06784
44.log,0,0,13.5234,43.1135,78.0878,2218.3602,0,0,0.0225,0.0087,0.0517,97.2856,0,0,0.0668,0.2301,0.5583,41.5149,-0.154318,0.07001
45.log,0,0,12.9136,45.5229,84.0639,2218.63,0,0,0.0211,0.0307,0.0653,102.7258,0,0,0.0931,0.2877,0.5695,43.3829,-0.161783,0.0722
46.log,0,0,12.8921,49.5443,89.4319,2218.8812,0,0,0.0208,0.0824,0.0784,107.4478,0,0,0.127,0.4106,0.5772,44.606,-0.16903,0.07435
47.log,0,0,12.9573,55.518,94.3683,2219.1512,0,0,0.0217,0.1833,0.0897,111.3765,0,0,0.1671,0.6315,0.5825,45.1903,-0.175966,0.0764
48.log,0,7.21,13.484,64.0308,98.9734,2219.3953,0,0.0075,0.0238,0.3316,0.0994,114.4917,0,0.2804,0.211,0.9293,0.5894,45.2003,-0.182497,0.0783
49.log,0,10.4331,14.3855,74.655,103.0175,2219.5964,0,0.0083,0.0257,0.4625,0.1067,116.8386,0,0.2834,0.2508,1.1674,0.594,44.7597,-0.188511,0.08002
50.log,0,12.5494,15.2992,85.7701,106.5745,2219.8018,0,0.0095,0.0253,0.5032,0.1123,118.5084,0,0.2866,0.2771,1.225,0.599,44.0251,-0.193836,0.08153
51.log,0,14.0609,15.9841,95.8761,109.4938,2219.9564,0,0.0104,0.0224,0.4515,0.1172,119.6211,0,0.2904,0.2891,1.1256,0.6057,43.1619,-0.198147,0.0828
52.log,0,15.1419,16.455,104.1715,111.6539,2220.0681,0,0.0107,0.0183,0.3466,0.1216,120.3111,0,0.2941,0.2934,0.9526,0.6128,42.325,-0.201203,0.08381
53.log,0,15.8767,16.6,110.0246,113.1026,2220.1653,0,0.0106,0.0143,0.2349,0.1246,120.7038,0,0.2964,0.2956,0.7796,0.6186,41.6476,-0.203739,0.08455
54.log,0,16.3569,16.5804,113.3349,113.9904,2220.2234,0,0.0105,0.0114,0.1551,0.1257,120.9044,0,0.2971,0.2968,0.6603,0.6218,41.2123,-0.205252,0.08498
55.log,0,0,15.0946,19.1625,57.7874,2217.0883,0,0,0.0484,0.0121,0.0596,58.5573,0,0,0.0323,0.1502,0.1637,19.1898,-0.104244,0.05862
56.log,0,0,16.3665,28.4332,51.7214,2217.1665,0,0,0.0429,0.0104,0.0424,62.0413,0,0,0.0358,0.2311,0.1747,22.3604,-0.110851,0.05941
57.log,0,0,15.7857,37.835,46.0305,2217.26,0,0,0.0371,0.0119,0.029,66.7642,0,0,0.0312,0.3069,0.1873,25.81,-0.117642,0.06058
58.log,0,0,14.6464,41.9437,47.0037,2217.4069,0,0,0.0326,0.0173,0.0159,72.4031,0,0,0.0242,0.2026,0.3579,29.3794,-0.124748,0.06208
59.log,0,0,15.9378,41.3377,55.4239,2217.6019,0,0,0.0303,0.007,0.0225,78.6053,0,0,0.0307,0.1928,0.3956,32.911,-0.132174,0.06385
60.log,0,0,14.9463,40.7812,63.1608,2217.8448,0,0,0.0271,0.0016,0.0313,85.0553,0,0,0.035,0.1964,0.4201,36.225,-0.139759,0.06581
61.log,0,0,13.5644,41.5097,70.3151,2218.1082,0,0,0.0243,0.0012,0.0419,91.4457,0,0,0.0479,0.209,0.4394,39.1536,-0.147411,0.06792
62.log,0,0,13.0514,43.3961,77.0707,2218.3827,0,0,0.0225,0.01,0.0536,97.4358,0,0,0.0687,0.2407,0.4575,41.5804,-0.15503,0.07009
63.log,0,0,12.8996,46.1147,83.4519,2218.6488,0,0,0.0216,0.0358,0.0657,102.8264,0,0,0.0958,0.3109,0.4764,43.393,-0.162497,0.07229
64.log,0,0,13.1443,50.4947,89.2869,2218.904,0,0,0.0217,0.0957,0.0774,107.5014,0,0,0.1302,0.4565,0.4944,44.5656,-0.169705,0.07442
65.log,0,3.06,13.2272,56.9253,94.6594,2219.1698,0,0.0074,0.0229,0.2086,0.0879,111.3883,0,0.272,0.1709,0.7056,0.5124,45.1126,-0.176547,0.07647
66.log,0,8.7904,13.6953,65.7677,99.6464,2219.4111,0,0.0081,0.0251,0.3615,0.0972,114.4723,0,0.2752,0.214,1.0127,0.533,45.1022,-0.182916,0.07836
67.log,0,11.5471,14.5171,76.3573,103.9864,2219.6132,0,0.009,0.0267,0.4814,0.1047,116.7945,0,0.2785,0.2519,1.2278,0.5521,44.6529,-0.188706,0.08008
68.log,0,13.3991,15.3211,87.0752,107.66,2219.8119,0,0.0101,0.0257,0.507,0.1107,118.448,0,0.2822,0.277,1.255,0.5704,43.9198,-0.193801,0.08158
69.log,0,14.6835,15.9333,96.649,110.5049,2219.9649,0,0.0111,0.0222,0.4464,0.1159,119.5562,0,0.2868,0.2892,1.136,0.5879,43.0686,-0.198082,0.08286
70.log,0,15.5004,16.3342,104.4729,112.4032,2220.0758,0,0.0114,0.0179,0.3398,0.1204,120.2499,0,0.2915,0.2937,0.9539,0.6027,42.2529,-0.20159,0.08386
71.log,0,16.0919,16.575,110.1915,113.5964,2220.1701,0,0.0111,0.0139,0.2298,0.1238,120.6534,0,0.2953,0.296,0.7772,0.6132,41.5964,-0.204057,0.08457
72.log,0,16.3906,16.5463,113.3725,114.1151,2220.2243,0,0.0107,0.0112,0.1519,0.1255,120.89,0,0.2968,0.2967,0.6586,0.6209,41.1887,-0.204518,0.08499
73.log,0,0,15.4317,19.6306,57.7274,2217.0828,0,0,0.0488,0.0116,0.0589,58.5855,0,0,0.0346,0.1537,0.1628,19.3489,-0.104619,0.05866
74.log,0,0,16.6503,29,51.6062,2217.1641,0,0,0.043,0.0104,0.042,62.1101,0,0,0.0375,0.2312,0.1744,22.5257,-0.111259,0.05946
75.log,0,0,15.9827,38.2929,45.8597,2217.2642,0,0,0.0372,0.0125,0.0288,66.8603,0,0,0.0324,0.2965,0.1882,25.9709,-0.11808,0.06064
76.log,0,0,14.6951,41.838,47.1326,2217.4177,0,0,0.0326,0.0173,0.0169,72.5142,0,0,0.0247,0.2001,0.3414,29.5265,-0.125222,0.06215
77.log,0,0,16.0672,41.274,55.3593,2217.6174,0,0,0.0303,0.0069,0.0239,78.7188,0,0,0.0314,0.1925,0.3696,33.0369,-0.132692,0.06392
78.log,0,0,15.0549,40.7795,62.9866,2217.8605,0,0,0.0272,0.0013,0.0328,85.1604,0,0,0.0357,0.1972,0.3892,36.323,-0.140327,0.06589
79.log,0,0,13.7087,41.6127,70.1086,2218.1325,0,0,0.0245,0.0012,0.0431,91.5352,0,0,0.0489,0.2119,0.4057,39.2203,-0.148033,0.068
80.log,0,0,13.2385,43.6282,76.8522,2218.405,0,0,0.0228,0.0108,0.0543,97.5043,0,0,0.0699,0.2476,0.4223,41.6146,-0.155705,0.07018
81.log,0,0,12.9625,46.4893,83.2902,2218.6679,0,0,0.0219,0.0391,0.0656,102.8713,0,0,0.0971,0.326,0.4408,43.3923,-0.163224,0.07235
82.log,0,0,13.2351,51.1222,89.3092,2218.9287,0,0,0.0223,0.1045,0.0767,107.5182,0,0,0.1324,0.4868,0.4609,44.5326,-0.170488,0.07449
83.log,0,4.4721,13.3677,57.8274,94.8534,2219.1866,0,0.0074,0.0238,0.2244,0.087,111.3776,0,0.2693,0.1736,0.7522,0.4828,45.054,-0.177385,0.07653
84.log,0,9.3761,13.854,66.8891,99.9852,2219.4239,0,0.0083,0.0262,0.3794,0.0962,114.435,0,0.2727,0.2163,1.0628,0.5074,45.0232,-0.18381,0.07843
85.log,0,12.0052,14.6284,77.4815,104.4611,2219.6304,0,0.009,0.0278,0.4918,0.104,116.736,0,0.2764,0.2529,1.2615,0.5325,44.5623,-0.189651,0.08014
86.log,0,13.7807,15.3134,87.9926,108.1784,2219.8204,0,0.0097,0.0269,0.5079,0.1106,118.3782,0,0.2804,0.2772,1.2691,0.557,43.8292,-0.194771,0.08164
87.log,0,15.0356,15.855,97.3048,111.0313,2219.9725,0,0.0102,0.0235,0.4417,0.116,119.4854,0,0.2848,0.2898,1.1375,0.5796,42.9869,-0.19893,0.08289
88.log,0,15.8103,16.2565,104.8862,112.8729,2220.0831,0,0.0106,0.0188,0.3336,0.1203,120.1883,0,0.2894,0.2948,0.9502,0.5981,42.1839,-0.201689,0.08387
89.log,0,16.2386,16.4558,110.3345,113.8489,2220.1748,0,0.0109,0.0142,0.2249,0.1235,120.611,0,0.2937,0.2962,0.7741,0.6118,41.5454,-0.204117,0.0846
90.log,0,16.4417,16.5242,113.4403,114.2246,2220.224,0,0.0108,0.0111,0.1491,0.1252,120.8781,0,0.2965,0.2968,0.6565,0.6204,41.1681,-0.204281,0.08501
91.log,0,0,15.1285,20.9486,57.3269,2217.1251,0,0,0.0462,0.0141,0.0581,58.6151,0,0,0.0394,0.1601,0.1631,19.3033,-0.104507,0.05865
92.log,0,0,16.1662,30.0794,51.2626,2217.2145,0,0,0.0426,0.0096,0.0418,62.1407,0,0,0.0351,0.2649,0.1729,22.4836,-0.1113,0.05948
93.log,0,0,15.2255,39.729,45.6383,2217.3106,0,0,0.037,0.0107,0.0284,66.8918,0,0,0.0287,0.3514,0.187,25.9398,-0.118264,0.06068
94.log,0,0,15.597,42.3266,48.842,2217.4271,0,0,0.0335,0.016,0.0149,72.511,0,0,0.0259,0.1934,0.4051,29.5174,-0.125517,0.06221
95.log,0,0,16.304,41.5356,57.205,2217.6117,0,0,0.0309,0.0063,0.0217,78.6798,0,0,0.0317,0.1871,0.4365,33.0305,-0.133016,0.064
96.log,0,0,14.1086,40.8129,64.789,2217.8729,0,0,0.0273,0.0013,0.031,85.1397,0,0,0.0351,0.1957,0.4551,36.3151,-0.140625,0.06598
97.log,0,0,13.7345,41.7796,71.7267,2218.1522,0,0,0.0249,0.0013,0.0422,91.5046,0,0,0.0494,0.2111,0.4683,39.2187,-0.14829,0.06809
98.log,0,0,13.8568,43.6828,78.1157,2218.4205,0,0,0.0232,0.0109,0.0546,97.4691,0,0,0.0702,0.2466,0.4796,41.6077,-0.155895,0.07027
99.log,0,0,13.3144,46.4865,84.1476,2218.6798,0,0,0.0221,0.0388,0.0669,102.8357,0,0,0.0974,0.3237,0.4905,43.3762,-0.163325,0.07245
100.log,0,0,13.341,51.1143,89.8502,2218.9507,0,0,0.0225,0.1036,0.0788,107.478,0,0,0.1332,0.4832,0.5032,44.506,-0.170486,0.07458
101.log,0,3.6107,13.3995,57.829,95.0549,2219.1998,0,0.0071,0.0239,0.2227,0.0896,111.3311,0,0.2703,0.1745,0.7472,0.5167,45.011,-0.177274,0.07661
102.log,0,8.9041,13.9303,67.0189,99.8932,2219.4335,0,0.0079,0.0263,0.3782,0.0982,114.381,0,0.2739,0.2172,1.0598,0.5313,44.9641,-0.183588,0.0785
103.log,0,11.6923,14.7502,77.7721,104.231,2219.6482,0,0.0087,0.028,0.4906,0.1057,116.6781,0,0.2775,0.2532,1.2589,0.5483,44.4932,-0.189332,0.08021
104.log,0,13.5438,15.4616,88.4176,107.8947,2219.8275,0,0.0095,0.0271,0.5055,0.1121,118.32,0,0.2819,0.2762,1.2651,0.5667,43.7558,-0.194422,0.08169
105.log,0,14.8404,16.0075,97.7876,110.8135,2219.9789,0,0.0103,0.0234,0.437,0.1178,119.4301,0,0.2867,0.2871,1.1316,0.586,42.9157,-0.198813,0.08292
106.log,0,15.7198,16.3558,105.3008,112.7926,2220.0915,0,0.0106,0.0188,0.3273,0.1222,120.1413,0,0.2911,0.2919,0.9428,0.6029,42.1234,-0.202407,0.08391
107.log,0,16.2318,16.4721,110.5674,113.8646,2220.1793,0,0.0105,0.0145,0.219,0.1247,120.5847,0,0.2942,0.2945,0.7679,0.6151,41.5034,-0.204132,0.08462
108.log,0,16.4948,16.5233,113.5543,114.2966,2220.2233,0,0.0105,0.0114,0.1462,0.1256,120.867,0,0.2966,0.2969,0.6533,0.6213,41.1472,-0.204876,0.08502
109.log,0,0,12.6484,22.1163,56.5918,2217.1879,0,0,0.0469,0.012,0.0578,58.6786,0,0,0.0315,0.1834,0.1666,19.1066,-0.105049,0.05859
110.log,0,0,14.5631,31.3376,51.0438,2217.2587,0,0,0.0425,0.008,0.0411,62.1689,0,0,0.0312,0.3202,0.1705,22.3035,-0.11209,0.05946
111.log,0,0,14.1754,41.4242,45.4175,2217.3422,0,0,0.0374,0.0083,0.0276,66.8776,0,0,0.0256,0.444,0.1829,25.7891,-0.119276,0.06071
112.log,0,0,15.7116,42.8427,50.8773,2217.4424,0,0,0.0346,0.0147,0.0118,72.4581,0,0,0.0275,0.185,0.5165,29.3922,-0.126694,0.06226
113.log,0,0,16.3516,41.797,59.3246,2217.6354,0,0,0.0317,0.0057,0.0184,78.625,0,0,0.0321,0.1826,0.5553,32.9331,-0.134261,0.06407
114.log,0,0,14.651,40.8686,66.8191,2217.891,0,0,0.0281,0.0011,0.0278,85.083,0,0,0.0356,0.1928,0.5745,36.2452,-0.141875,0.06606
115.log,0,0,14.0628,41.8079,73.5742,2218.1704,0,0,0.0257,0.0013,0.0396,91.4319,0,0,0.0504,0.208,0.5847,39.1633,-0.149498,0.06818
116.log,0,0,13.8171,43.5105,79.5741,2218.427,0,0,0.0236,0.0105,0.053,97.3856,0,0,0.0701,0.2416,0.5883,41.554,-0.157029,0.07036
117.log,0,0,13.3886,46.2017,85.1411,2218.6787,0,0,0.0222,0.0366,0.0667,102.7452,0,0,0.0966,0.3129,0.5888,43.3288,-0.164372,0.07254
118.log,0,0,13.3547,50.6181,90.4106,2218.9634,0,0,0.0222,0.0972,0.0799,107.3871,0,0,0.132,0.4609,0.5893,44.4618,-0.171438,0.07466
119.log,0,0,13.3977,57.1575,95.0944,2219.205,0,0,0.0235,0.2109,0.0918,111.2471,0,0,0.1732,0.7118,0.5885,44.9693,-0.178121,0.07668
120.log,0,7.7226,13.9058,66.3353,99.4478,2219.4374,0,0.0072,0.0257,0.3645,0.101,114.3117,0,0.2773,0.2157,1.0214,0.5876,44.9237,-0.184306,0.07856
121.log,0,10.8868,14.7589,77.3243,103.4984,2219.6648,0,0.008,0.0276,0.4814,0.1082,116.6249,0,0.2807,0.2521,1.2302,0.5896,44.4508,-0.189862,0.08026
122.log,0,12.9297,15.5665,88.3741,107.0231,2219.8339,0,0.0089,0.027,0.5009,0.1142,118.279,0,0.2848,0.2749,1.2472,0.5942,43.7092,-0.19463,0.08174
123.log,0,14.3964,16.1761,98.122,110.0197,2219.9848,0,0.0098,0.0236,0.4332,0.12,119.3984,0,0.289,0.2853,1.1194,0.603,42.868,-0.198449,0.08299
124.log,0,15.4381,16.5056,105.7604,112.2649,2220.0995,0,0.0103,0.019,0.3215,0.1252,120.1193,0,0.2926,0.29,0.932,0.6139,42.0824,-0.201244,0.08395
125.log,0,16.1371,16.6006,110.9408,113.6924,2220.1825,0,0.0105,0.0146,0.2126,0.1276,120.5724,0,0.2951,0.2933,0.7589,0.6219,41.4755,-0.203415,0.08463
126.log,0,16.4929,16.5664,113.6936,114.309,2220.222,0,0.0104,0.0115,0.1429,0.1268,120.8568,0,0.2971,0.2965,0.6489,0.6237,41.1269,-0.205224,0.08502
127.log,0,0,10.78,23.154,55.9732,2217.2436,0,0,0.0482,0.0092,0.0577,58.7533,0,0,0.0242,0.2058,0.1685,18.9172,-0.1038,0.05853
128.log,0,0,13.056,32.751,50.2979,2217.2972,0,0,0.0429,0.0062,0.0404,62.2013,0,0,0.0259,0.3753,0.1718,22.1304,-0.111081,0.05943
129.log,0,0,14.6329,43.0757,45.6716,2217.3737,0,0,0.0389,0.0064,0.0258,66.8826,0,0,0.0267,0.5317,0.1786,25.6323,-0.118493,0.06071
130.log,0,0,15.726,43.3322,52.4663,2217.4871,0,0,0.0356,0.0138,0.0097,72.4609,0,0,0.0297,0.1778,0.621,29.253,-0.126041,0.06229
131.log,0,0,15.5858,41.56,60.7587,2217.6854,0,0,0.0322,0.0055,0.016,78.6343,0,0,0.031,0.1824,0.6661,32.827,-0.133655,0.06412
132.log,0,0,15.0285,40.9688,68.0713,2217.9116,0,0,0.0291,0.0008,0.0252,85.056,0,0,0.0369,0.1913,0.6861,36.1645,-0.1413,0.06613
133.log,0,0,14.6358,41.8555,74.6621,2218.1842,0,0,0.0266,0.0012,0.0369,91.3688,0,0,0.0513,0.2057,0.6927,39.0973,-0.148919,0.06825
134.log,0,0,13.7364,43.3363,80.417,2218.4307,0,0,0.024,0.0101,0.0504,97.3073,0,0,0.07,0.2375,0.6884,41.5046,-0.156422,0.07043
135.log,0,0,13.5199,45.9978,85.7221,2218.679,0,0,0.0225,0.035,0.0647,102.668,0,0,0.0967,0.305,0.6792,43.2999,-0.163741,0.07261
136.log,0,0,13.4519,50.2131,90.7395,2218.9783,0,0,0.0223,0.0924,0.0787,107.3179,0,0,0.1314,0.4427,0.6684,44.4429,-0.170798,0.07473
137.log,0,0,13.4043,56.5739,95.0534,2219.2113,0,0,0.0231,0.2006,0.0917,111.1877,0,0,0.1716,0.6799,0.655,44.9498,-0.177502,0.07675
138.log,0,6.5897,13.8301,65.6095,99.0332,2219.4407,0,0.0066,0.0251,0.3508,0.1021,114.2655,0,0.2811,0.2142,0.9809,0.6417,44.9026,-0.183762,0.07862
139.log,0,10.139,14.7417,76.7434,102.834,2219.6799,0,0.0073,0.0272,0.4716,0.1101,116.5927,0,0.2843,0.2515,1.1972,0.6316,44.4272,-0.189472,0.08031
140.log,0,12.373,15.6457,88.214,106.1827,2219.8391,0,0.0081,0.027,0.4966,0.1161,118.2572,0,0.2881,0.2746,1.2252,0.6242,43.6809,-0.194507,0.08178
141.log,0,14.0501,16.3322,98.4612,109.1854,2219.9895,0,0.009,0.0239,0.4316,0.1212,119.3821,0,0.2914,0.285,1.1055,0.6217,42.8355,-0.198738,0.08301
142.log,0,15.2782,16.6785,106.3542,111.6546,2220.1075,0,0.0097,0.0194,0.3192,0.1264,120.105,0,0.294,0.2895,0.9223,0.6241,42.0493,-0.202039,0.08397
143.log,0,16.0964,16.7273,111.4251,113.414,2220.1858,0,0.0102,0.0148,0.2082,0.13,120.5601,0,0.2958,0.2929,0.751,0.6281,41.4465,-0.204215,0.08464
144.log,0,16.457,16.583,113.8267,114.247,2220.2206,0,0.0104,0.0116,0.1392,0.129,120.8474,0,0.2972,0.2962,0.6433,0.6277,41.1109,-0.205097,0.08502
145.log,0,0,9.8101,23.7856,55.1558,2217.27,0,0,0.0487,0.0073,0.058,58.7956,0,0,0.0199,0.2211,0.1686,18.8392,-0.104152,0.05848
146.log,0,0,12.1816,33.6595,49.5619,2217.3296,0,0,0.0431,0.005,0.0401,62.23,0,0,0.0227,0.4099,0.1758,22.0551,-0.111565,0.05942
147.log,0,0,15.0316,44.1409,46.2979,2217.4132,0,0,0.0398,0.0055,0.0248,66.9188,0,0,0.0291,0.5811,0.175,25.5482,-0.119112,0.06071
148.log,0,0,15.8914,43.4452,53.46,2217.5194,0,0,0.0361,0.0134,0.0089,72.4924,0,0,0.0301,0.1753,0.6776,29.183,-0.12672,0.06232
149.log,0,0,15.4874,41.3645,61.5575,2217.7076,0,0,0.0326,0.0052,0.0151,78.6539,0,0,0.0303,0.183,0.7249,32.7708,-0.134357,0.06416
150.log,0,0,15.2698,41.2403,68.7031,2217.921,0,0,0.0298,0.0006,0.0242,85.0639,0,0,0.0384,0.1904,0.7451,36.1224,-0.142007,0.06618
151.log,0,0,14.8094,41.8672,75.1817,2218.1939,0,0,0.027,0.0012,0.0356,91.3518,0,0,0.0514,0.2046,0.7488,39.0646,-0.149597,0.06831
152.log,0,0,13.9083,43.2428,80.8306,2218.4338,0,0,0.0243,0.0098,0.049,97.2718,0,0,0.0699,0.235,0.7404,41.4775,-0.157058,0.07049
153.log,0,0,13.5952,45.9788,86.0308,2218.6808,0,0,0.0228,0.0346,0.0635,102.63,0,0,0.0968,0.3014,0.7263,43.2792,-0.164331,0.07266
154.log,0,0,13.4472,50.1405,90.9598,2218.9917,0,0,0.0224,0.0912,0.0778,107.2829,0,0,0.1313,0.4364,0.7096,44.4232,-0.171333,0.07477
155.log,0,0,13.4395,56.4324,95.1003,2219.2174,0,0,0.023,0.1976,0.0912,111.1579,0,0,0.1708,0.668,0.6895,44.9325,-0.177976,0.07679
156.log,0,6.0773,13.839,65.3874,98.8963,2219.4439,0,0.0063,0.0248,0.3456,0.1025,114.2413,0,0.2831,0.2133,0.9634,0.6704,44.8853,-0.18417,0.07865
157.log,0,9.8213,14.7685,76.5729,102.5652,2219.692,0,0.007,0.0271,0.4676,0.1111,116.5728,0,0.2861,0.2512,1.1813,0.6548,44.4057,-0.189804,0.08033
158.log,0,12.109,15.686,88.1954,105.7724,2219.8428,0,0.0078,0.027,0.4945,0.1172,118.2403,0,0.2898,0.2747,1.2126,0.6417,43.6546,-0.194742,0.08181
159.log,0,13.8663,16.3929,98.7027,108.7031,2219.9927,0,0.0086,0.0241,0.4313,0.1212,119.3666,0,0.2926,0.285,1.0969,0.6327,42.8068,-0.198846,0.08303
160.log,0,15.1759,16.7396,106.7799,111.2123,2220.1134,0,0.0094,0.0196,0.3204,0.1241,120.0905,0,0.2945,0.2893,0.9189,0.6275,42.0225,-0.20199,0.08398
161.log,0,16.055,16.7696,111.8201,113.1118,2220.1879,0,0.01,0.015,0.2097,0.1269,120.5476,0,0.2959,0.2926,0.7518,0.6261,41.4266,-0.204096,0.08465
162.log,0,16.4468,16.6011,113.9765,114.1615,2220.2198,0,0.0104,0.0116,0.1351,0.132,120.8392,0,0.2972,0.2961,0.6367,0.6332,41.1021,-0.205151,0.08503
1.log,0,0,8.9527,16.4209,36.1126,2215.7655,0,0,0.0301,0.0034,0.0428,60.1539,0,0,0.0096,0.1246,0.1345,14.2093,-0.096256,0.04226
2.log,0,0,11.3762,24.1438,32.7662,2215.761,0,0,0.0276,0.0018,0.0289,62.5418,0,0,0.0148,0.2822,0.1274,16.3209,-0.099498,0.04295
3.log,0,0,12.0292,29.953,33.4013,2215.8072,0,0,0.0248,0.0183,0.0011,66.1547,0,0,0.0155,0.1315,0.4754,18.7232,-0.10324,0.04389
4.log,0,0,11.7348,28.2904,42.0786,2215.9132,0,0,0.0227,0.0102,0.0017,70.7696,0,0,0.0164,0.1253,0.6179,21.3136,-0.107389,0.04505
5.log,0,0,11.9528,28.7192,49.739,2216.0354,0,0,0.0214,0.004,0.0041,76.0542,0,0,0.0243,0.1257,0.6904,23.9898,-0.11188,0.04638
6.log,0,0,11.2871,29.4868,56.3703,2216.1741,0,0,0.0195,0.0009,0.0083,81.715,0,0,0.0356,0.1283,0.7277,26.6447,-0.116615,0.04782
7.log,0,0,10.5256,30.5491,62.1671,2216.3037,0,0,0.0176,0.0007,0.0142,87.4896,0,0,0.0518,0.1356,0.7465,29.1609,-0.121525,0.04935
8.log,0,0,9.8077,32.1714,67.4746,2216.4744,0,0,0.0161,0.004,0.0214,93.1349,0,0,0.0743,0.1507,0.756,31.4307,-0.126555,0.05091
9.log,0,0,8.7793,34.2775,72.3446,2216.6427,0,0,0.015,0.0131,0.0296,98.4524,0,0,0.1031,0.1812,0.7599,33.3681,-0.13164,0.05247
10.log,0,0,8.3979,37.464,76.643,2216.7818,0,0,0.0149,0.0334,0.0378,103.2878,0,0,0.1386,0.2467,0.7582,34.9255,-0.136723,0.05398
11.log,0,0,8.9038,42.3627,80.6394,2216.9477,0,0,0.0157,0.0756,0.0453,107.537,0,0,0.1791,0.3808,0.7546,36.0845,-0.141731,0.05541
12.log,0,4.0959,10.0172,49.6849,84.3798,2217.0883,0,0.0038,0.017,0.1493,0.0518,111.1415,0,0.2636,0.2174,0.6065,0.7522,36.8538,-0.146582,0.05674
